"Date","Location","MinTemp","MaxTemp","Rainfall","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RISK_MM","RainTomorrow"
2019-02-03,"Melbourne",19.1,38.2,0,11.4,11.5,"S",37,"SSW","SW",7,7,66,24,1009.7,1006.2,1,5,25,37,"No",0,"No"
2019-02-04,"Melbourne",20,22.7,0,14,0.3,"SSW",39,"S","SSW",11,17,72,71,1014.5,1015.7,7,7,20.4,21.3,"No",0,"No"
2019-02-05,"Melbourne",17.7,26.9,0,4.6,3.9,"SSE",30,"SSE","SSW",13,9,72,64,1017.7,1014.7,7,7,18.5,23.5,"No",0,"No"
2019-02-06,"Melbourne",18.5,34.7,0,2,8.7,"SW",41,"N","SSE",7,9,75,37,1014.1,1009.2,5,6,22.3,33.5,"No",11,"Yes"
2019-02-07,"Melbourne",20.7,28.3,11,5.4,7.9,"S",28,"NNW","S",11,9,76,58,1011.6,1009.3,5,3,23.7,27.5,"Yes",0,"No"
2019-02-08,"Melbourne",18.1,23.1,0,5.8,7.8,"S",33,"S","SSW",9,13,83,49,1009.4,1006.3,8,5,18.1,22.3,"No",0,"No"
2019-02-09,"Melbourne",14.6,19.7,0,6.8,7.6,"SSW",46,"NNW","SSW",15,20,55,45,999.4,1003,7,7,16.7,18.7,"No",4.8,"Yes"
2019-02-10,"Melbourne",13,23.3,4.8,6,10.9,"NNW",28,"NW","S",7,13,58,45,1010.8,1009,3,1,15.7,21.9,"Yes",0,"No"
2019-02-11,"Melbourne",14.4,27.5,0,6.2,10.9,"NNW",39,NA,"SSW",0,7,68,44,1005.1,999.8,1,6,18.7,26,"No",0,"No"
2019-02-12,"Melbourne",18.4,21.5,0,10.6,6.5,"SW",46,"NNW","WNW",19,17,55,41,993.2,997.9,7,7,20.7,18.4,"No",2.8,"Yes"
2019-02-13,"Melbourne",11.8,19.2,2.8,6.2,11.3,"S",39,"W","S",15,15,56,47,1010.2,1013.1,1,6,13.7,17.4,"Yes",0,"No"
2019-02-14,"Melbourne",12.3,23.2,0,6,12.4,"S",26,"NW","S",9,9,61,45,1020.2,1019.8,7,1,14.9,21,"No",0,"No"
2019-02-15,"Melbourne",14.8,22.8,0,5.8,6.5,"S",31,"SSE","SSW",7,17,68,66,1024,1022.2,7,6,18.6,21.1,"No",0,"No"
2019-02-16,"Melbourne",16.1,23.2,0,5.4,8.9,"SSW",31,"SW","S",6,15,77,70,1019.2,1016.1,8,3,18.7,21.9,"No",0,"No"
2019-02-17,"Melbourne",15,29,0,6,8.8,"S",20,"NNE","S",6,13,80,30,1012.8,1010.9,7,7,18.1,27.8,"No",0,"No"
2019-02-18,"Melbourne",18,23.6,0,9.4,6.1,"SSW",37,"WSW","SSW",11,15,64,59,1007.3,1005.2,6,2,20.2,23.3,"No",0,"No"
2019-02-19,"Melbourne",13.7,20.2,0,5.4,9.6,"SSW",33,"SW","S",9,19,59,60,1012,1012.8,2,7,17,18.7,"No",0,"No"
2019-02-20,"Melbourne",13.5,23.2,0,6.2,9.1,"S",30,"WNW","ENE",4,6,60,46,1015.3,1014.4,7,5,15.9,22,"No",0,"No"
2019-02-21,"Melbourne",14,20.4,0,5.8,7.4,"SSW",31,"SSW","SSW",11,15,57,60,1020,1021.2,7,7,17.4,18.9,"No",0,"No"
2019-02-22,"Melbourne",15.5,21.2,0,4.8,10.4,"S",39,"SSE","SSW",9,17,64,62,1024.1,1023.4,7,1,17.3,20.2,"No",0,"No"
2019-02-23,"Melbourne",16.4,25.8,0,8,10.5,"ESE",37,"SSE","SSW",9,19,65,64,1025.9,1024.1,7,0,17.5,21.2,"No",0,"No"
2019-02-24,"Melbourne",13.8,32.9,0,5.2,12.4,"NNE",35,"ENE","N",4,11,69,25,1026.4,1023.3,0,0,18.1,31.8,"No",0,"No"
2019-02-25,"Melbourne",18,34.2,0,15.6,11.4,"NNW",43,"N","NW",19,13,36,21,1025.2,1021.8,0,2,23.6,32.2,"No",0,"No"
2019-02-26,"Melbourne",17.9,22.3,0,12.8,11.4,"SSW",35,"SSW","SSW",9,17,81,66,1021.9,1021.8,2,2,20.6,21.6,"No",0,"No"
2019-02-27,"Melbourne",12.9,25.7,0,6,12,"S",24,"WSW","SW",4,11,71,52,1022.4,1019,1,1,16.3,24.3,"No",0,"No"
2019-02-28,"Melbourne",16.3,36.8,0,8.4,10.1,"N",46,"NNE","N",9,19,50,26,1018.8,1016.8,1,1,24.5,35.3,"No",0,"No"
2019-03-01,"Melbourne",22.6,38.1,0,20,8.5,"NE",39,"N","N",9,13,35,18,1020.2,1017.9,7,2,28.5,36.9,"No",0,"No"
2019-03-02,"Melbourne",22.3,36.3,0,18.4,11.5,"NNW",41,"N","N",20,20,38,26,1019.7,1016.7,0,1,26.8,34.6,"No",0,"No"
2019-03-03,"Melbourne",25.1,36,0,18.2,7.9,"N",46,"N","N",13,17,33,21,1018.3,1015.5,2,7,27.9,35.8,"No",0,"No"
2019-03-04,"Melbourne",19,24.6,0,9.8,8.5,"SSW",30,"SSW","SSW",4,11,69,60,1019.6,1016.8,6,1,20.7,24.2,"No",0,"No"
2019-03-05,"Melbourne",18,24.3,0,6,8.6,"SSE",28,"SSW","S",4,15,72,66,1013.2,1008.2,7,7,20.4,21.6,"No",1.6,"Yes"
2019-03-06,"Melbourne",13.2,17.2,1.6,6.4,9.5,"W",54,"WNW","SSW",13,13,66,53,1014.1,1017.4,3,5,13.8,15.9,"Yes",2,"Yes"
2019-03-07,"Melbourne",9.7,22.1,2,5.4,11.6,"SW",24,"NE","SSW",9,6,63,38,1025.1,1021,1,6,11.4,20.4,"Yes",0,"No"
2019-03-08,"Melbourne",11.3,26.8,0,7.6,1.4,"NNE",31,"NE","NW",9,7,43,23,1018,1016,7,8,15.7,26.4,"No",0,"No"
2019-03-09,"Melbourne",13.9,24.7,0,7,9.6,"SSW",28,"NE","SSW",6,15,62,44,1018.6,1016.7,3,1,16,23.3,"No",0,"No"
2019-03-10,"Melbourne",14.3,23.7,0,6.4,2.8,"NNW",39,"NNE","NNW",9,24,87,56,1012,1009.3,7,7,16,20.1,"No",0.2,"No"
2019-03-11,"Melbourne",15.9,21.8,0.2,4.4,8.2,"SW",37,"NNW","SSW",4,13,70,71,1011,1009.3,5,3,19.9,20.7,"No",0,"No"
2019-03-12,"Melbourne",15.8,19.2,0,4.2,3.1,"WSW",39,"WNW","SSW",11,13,59,54,1009.4,1013.2,7,7,17.5,17,"No",0,"No"
2019-03-13,"Melbourne",11.9,18.6,0,7.2,3.7,"SSW",28,"WSW","S",9,15,71,48,1018.9,1018.3,7,7,13.4,17.7,"No",0.2,"No"
2019-03-14,"Melbourne",12.1,20.8,0.2,2.6,11.3,"SSW",33,"S","SSW",7,13,66,55,1017,1015.7,1,7,16,20.1,"No",0,"No"
2019-03-15,"Melbourne",11.7,22.2,0,5.2,8.6,"SSW",35,"NNE","SSW",4,20,77,53,1019.8,1018.8,3,1,15.5,21.1,"No",0,"No"
2019-03-16,"Melbourne",12.2,25.6,0,5.2,10.9,"SSW",22,"NE","SSW",7,13,84,51,1021,1018.4,1,1,14.2,24.4,"No",0,"No"
2019-03-17,"Melbourne",14.2,25.6,0,5,9,"SSW",24,"W","SSW",4,11,91,62,1019.4,1016.4,8,1,18.4,24.7,"No",0,"No"
2019-03-18,"Melbourne",16.5,28.2,0,5.2,10.3,"SE",33,"SE","SE",7,13,75,50,1017.9,1014.7,4,3,18.7,27.8,"No",0,"No"
2019-03-19,"Melbourne",16.9,23.4,0,6.6,0.9,"SSW",35,NA,"SSW",0,13,86,77,1016.2,1014.7,7,7,19.3,22.9,"No",0,"No"
2019-03-20,"Melbourne",19.3,23.4,0,2.8,2.6,"SSW",28,NA,"SSW",0,13,96,74,1015.4,1014.6,7,7,20,22.2,"No",0,"No"
2019-03-21,"Melbourne",18.2,24.3,0,3,3.5,"SSW",20,NA,"S",0,13,86,64,1016.1,1015.1,7,7,20,23.2,"No",0,"No"
2019-03-22,"Melbourne",18.7,28.6,0,2.8,6.4,"NNW",31,"NNE","SW",6,9,88,66,1015.4,1011.7,8,2,20.1,25.5,"No",1.8,"Yes"
2019-03-23,"Melbourne",19.9,31.3,1.8,6.6,5.8,"SSW",46,"N","N",13,26,61,37,1009.5,1004.7,8,1,22.3,29.8,"Yes",2,"Yes"
2019-03-24,"Melbourne",16.5,29.3,2,6.6,7.4,"NNW",57,"NNE","NNW",9,26,79,35,1011,1004.1,4,5,19,29,"Yes",0.2,"No"
2019-03-25,"Melbourne",14.8,19,0.2,12,8.9,"W",50,"WNW","W",17,17,53,44,1005.5,1009.3,5,3,15,15.8,"No",0,"No"
2019-03-26,"Melbourne",12.3,20.3,0,8.8,10.2,"S",33,"NW","S",15,13,56,43,1018.2,1020.2,1,3,13.5,19.2,"No",0,"No"
2019-03-27,"Melbourne",11.1,21.7,0,6.2,10.8,"SSW",24,NA,"S",0,13,66,51,1024.7,1021.5,1,0,13.5,19.6,"No",0,"No"
2019-03-28,"Melbourne",11.6,27.9,0,3.8,10.3,"NNE",39,"N","NNE",7,19,61,24,1018.3,1013,1,4,14.6,27.1,"No",0,"No"
2019-03-29,"Melbourne",14.6,28.5,0,13.4,2.9,"N",56,"N","NW",20,13,35,21,1006.1,1000.3,7,7,21.5,27.2,"No",1.8,"Yes"
2019-03-30,"Melbourne",9.1,15.6,1.8,9,2.8,"WNW",39,"W","SW",15,15,80,50,1009.9,1009.9,7,3,9.5,14.5,"Yes",2.2,"Yes"
2019-03-31,"Melbourne",9.4,18.5,2.2,3,3.7,"SSW",30,"WNW","S",9,13,79,81,1015.2,1017.4,7,7,14.1,16.6,"Yes",0.2,"No"
2019-04-01,"Melbourne",13,17.1,0.2,1.6,2.8,"WSW",17,"NNE","SSW",6,7,78,57,1025.5,1025.2,7,7,13.4,16.9,"No",0,"No"
2019-04-02,"Melbourne",7.4,25.9,0,2.4,10.8,"NNE",35,"NNE","NNW",11,17,82,32,1027,1022.1,6,2,9.4,24.8,"No",0,"No"
2019-04-03,"Melbourne",9.4,24.7,0,8,4.5,"WSW",35,"N","SSW",11,11,56,70,1024.2,1026.2,7,7,18.6,20.2,"No",0,"No"
2019-04-04,"Melbourne",13.3,21.9,0,5,3.8,"SSE",24,"SW","SSW",2,9,68,55,1030.4,1027.3,6,7,14.6,20.8,"No",0,"No"
2019-04-05,"Melbourne",14.4,28.5,0,4,7.9,"N",54,"N","N",9,28,73,37,1024.5,1018.3,4,7,16.9,27.2,"No",0,"No"
2019-04-06,"Melbourne",16.5,20.1,0,11.8,8.1,"N",63,"WSW","S",7,13,71,58,1019.5,1019.4,2,7,16.7,18.8,"No",0,"No"
2019-04-07,"Melbourne",9.5,26.5,0,6.4,9.9,"NNW",48,"NNE","NNW",9,19,65,30,1017.6,1011.6,0,2,16.5,26.1,"No",0,"No"
2019-04-08,"Melbourne",12.5,23.1,0,6.5,5.7,"NNW",48,"N","NNW",9,15,60,40,1014.1,1010.6,7,4,17.2,22.5,"No",1.6,"Yes"
2019-04-09,"Melbourne",11.1,16.3,1.6,6,7.8,"SSW",37,"W","SSW",13,15,58,53,1018.1,1020.3,1,7,12.9,14.6,"Yes",1.4,"Yes"
2019-04-10,"Melbourne",10.7,15.8,1.4,3.6,0.5,"SW",22,"W","SSW",6,11,76,54,1027.4,1026.4,7,7,11.9,15.5,"Yes",0,"No"
2019-04-11,"Melbourne",11.3,17.3,0,2.6,11.4,"S",28,"NNE","SSW",6,13,61,55,1027.7,1025.4,5,7,14.1,16.3,"No",0.2,"No"
2019-04-12,"Melbourne",6.7,24.9,0.2,4,10.8,"N",33,"NNE","N",7,15,75,27,1024.9,1020.2,0,0,11.5,24.3,"No",0,"No"
2019-04-13,"Melbourne",10.5,20.7,0,6,3.4,"SSW",20,"NNE","SSW",6,9,65,54,1025.6,1023.8,7,7,12.8,19.7,"No",0,"No"
2019-04-14,"Melbourne",11.8,22.5,0,2.8,7.9,"S",17,"NE","SSW",4,7,87,50,1025.2,1020.8,7,3,14.9,21.6,"No",0,"No"
2019-04-15,"Melbourne",12.9,27.4,0,4.4,5.4,"NNW",30,"NE","NNW",2,13,66,29,1021.7,1017.7,7,7,17.1,27.2,"No",0,"No"
2019-04-16,"Melbourne",17.1,30.3,0,10.8,9.2,"N",46,"N","N",7,19,44,22,1021.3,1018,2,1,22.8,30.1,"No",0,"No"
2019-04-17,"Melbourne",22.1,30,0,15,6.6,"N",50,"N","N",20,26,32,27,1018.3,1016.3,7,7,25.8,29.3,"No",0,"No"
2019-04-18,"Melbourne",13.2,17.7,0,9.8,7.5,"S",30,"SSW","SSW",4,17,59,52,1027.7,1026.9,3,7,15.3,16.8,"No",0,"No"
2019-04-19,"Melbourne",8.6,22.1,0,4.8,9.6,"SSE",17,"NE","SSW",9,9,68,51,1027.8,1024.2,1,1,12.7,20.1,"No",0,"No"
2019-04-20,"Melbourne",10.2,30.2,0,3.4,9.9,"NNE",24,"NNE","N",11,11,54,24,1023.9,1019.2,1,2,15,29.7,"No",0,"No"
2019-04-21,"Melbourne",14.8,27,0,9.4,0.5,"N",35,"NNW","N",9,15,48,39,1017.9,1015.9,7,7,22.3,26.8,"No",0.8,"No"
2019-04-22,"Melbourne",13.7,17.6,0.8,6.6,0,"SSW",22,"S","S",9,11,68,61,1025.4,1025.8,7,7,15.7,17,"No",0,"No"
2019-04-23,"Melbourne",11.1,18.5,0,2.4,2.1,"SSW",22,"SSE","SSW",6,11,72,66,1028.2,1026.4,7,6,15.8,17.9,"No",0,"No"
2019-04-24,"Melbourne",14.6,23.2,0,2.4,2.3,"S",31,NA,"SSW",0,13,81,63,1025,1020.8,8,5,16,20.7,"No",0,"No"
2019-04-25,"Melbourne",10.2,21.5,0,1.2,9.8,"NNW",24,"N","WSW",9,7,75,41,1022.4,1017.6,4,1,14,21,"No",3,"Yes"
2019-04-26,"Melbourne",11.9,15.8,3,5.2,5.1,"WSW",41,"W","WSW",11,17,73,55,1017.7,1018.8,7,6,12.4,13.9,"Yes",0,"No"
2019-04-27,"Melbourne",8.7,16.2,0,3.2,0.9,"W",30,"NW","W",9,9,60,49,1026.5,1024.7,5,7,12.7,15.4,"No",0,"No"
2019-04-28,"Melbourne",12.4,17.4,0,3.6,1.3,"WNW",33,"W","SSW",11,9,79,62,1025.4,1025,7,7,13.6,16.6,"No",0,"No"
2019-04-29,"Melbourne",11.5,18.1,0,2.4,5.9,"WSW",19,"WNW","ESE",4,6,75,51,1027.2,1022.3,7,1,12.9,17.6,"No",0,"No"
2019-04-30,"Melbourne",7.9,23.1,0,2,7,"NNW",48,"N","N",11,26,54,33,1017.2,1011.9,2,7,15.6,22.3,"No",0,"No"
2019-05-01,"Melbourne",15.6,22.8,0,8,4.2,"N",46,"N","N",20,19,46,58,1012,1012.6,7,4,20.2,22.5,"No",3.6,"Yes"
2019-05-02,"Melbourne",17.1,20.2,3.6,4.8,0.4,"N",39,"N","N",13,17,78,72,1018.2,1015.1,7,7,17.6,19.9,"Yes",0.2,"No"
2019-05-03,"Melbourne",11.8,20.7,0.2,2.6,10,"NNW",30,"NNW","NW",11,13,75,39,1017,1014,1,5,15.4,19.4,"No",0.2,"No"
2019-05-04,"Melbourne",13,16.4,0.2,4.6,4.3,"S",37,"WSW","SSW",9,15,72,66,1019.4,1020.5,2,4,14.1,16.1,"No",2,"Yes"
2019-05-05,"Melbourne",11.3,16.3,2,2,3.1,"SSW",28,"W","SSW",6,15,84,71,1025.4,1024.3,7,7,13,15.5,"Yes",0.2,"No"
2019-05-06,"Melbourne",11.7,16.7,0.2,2.4,5.2,"SSW",24,"S","S",6,9,85,61,1023.5,1020,4,5,12.2,16,"No",0,"No"
2019-05-07,"Melbourne",7.4,18.7,0,2.4,9.7,"NNW",57,"NNE","N",9,20,80,46,1014.6,1008.7,1,2,10.6,18.6,"No",5.2,"Yes"
2019-05-08,"Melbourne",10.3,17.4,5.2,4.8,5.3,"W",35,"WNW","W",11,11,75,61,1011.3,1013.8,6,6,13,15.6,"Yes",0.6,"No"
2019-05-09,"Melbourne",9.7,16.2,0.6,3.6,1.4,"N",57,"N","N",22,20,62,47,1013.2,1009.1,6,7,13.4,16.1,"No",7.2,"Yes"
2019-05-10,"Melbourne",10.2,14.2,7.2,3.8,0.3,"S",50,NA,"S",0,22,100,77,1011.8,1014.5,7,7,11.8,13.8,"Yes",8.2,"Yes"
2019-05-11,"Melbourne",10.2,16.4,8.2,2.4,2.4,"W",26,"WNW","SSW",7,7,76,70,1025.4,1025,3,7,12.2,15.2,"Yes",0,"No"
2019-05-12,"Melbourne",12.2,17.7,0,1.2,1.9,"N",22,"NNW","W",9,7,68,56,1028.3,1026.7,7,7,14.3,17,"No",0,"No"
2019-05-13,"Melbourne",12.7,18.1,0,1.8,7.4,"N",46,"N","N",13,19,74,50,1027.8,1024.5,2,6,14.5,17.4,"No",0,"No"
2019-05-14,"Melbourne",11.3,20.2,0,4,7,"NW",33,"N","W",13,9,64,46,1028.4,1027.2,3,4,14.4,19.6,"No",0,"No"
2019-05-15,"Melbourne",12,15.8,0,2.8,4.4,"SW",20,"W","S",2,9,74,57,1031.9,1030.2,7,2,13.6,15.1,"No",0,"No"
2019-05-16,"Melbourne",10.5,16.1,0,1.8,5.8,"S",17,"NE","SSW",7,9,77,58,1029.7,1026.4,7,1,11.3,15.3,"No",0,"No"
2019-05-17,"Melbourne",6.5,18.6,0,1.4,9.5,"NNW",22,"NE","SSW",11,7,84,58,1028.4,1026.2,1,1,9.1,16.6,"No",0,"No"
2019-05-18,"Melbourne",6.2,21.5,0,2,9.6,"W",17,"NE","SW",9,4,83,49,1031.1,1027.5,1,1,8.9,20.3,"No",0.2,"No"
2019-05-19,"Melbourne",8.9,21.8,0.2,3.2,8.4,"N",33,"N","N",9,17,76,43,1028.9,1025.2,7,3,11.9,20.4,"No",0.4,"No"
2019-05-20,"Melbourne",12,19.6,0.4,5.4,3.9,"N",52,"N","NNW",17,19,60,64,1021.4,1018.6,7,3,17.8,18.6,"No",0.4,"No"
2019-05-21,"Melbourne",11.1,20.4,0.4,2.6,4.4,"NNW",33,"NNW","N",11,15,77,56,1023.8,1022.2,7,7,14,19.3,"No",0,"No"
2019-05-22,"Melbourne",10.7,22.3,0,2.6,9.8,"NNW",24,"N","SSW",7,11,72,38,1028.3,1026.1,1,1,14.4,20.9,"No",0,"No"
2019-05-23,"Melbourne",9.9,21.3,0,3.6,8.8,"N",46,"N","N",11,22,72,43,1026.5,1021.6,0,5,13.8,20.8,"No",0,"No"
2019-05-24,"Melbourne",13.8,20.2,0,8,2,"N",50,"NNW","N",22,22,47,50,1019.7,1014,7,5,16.1,19.3,"No",1.6,"Yes"
2019-05-25,"Melbourne",13.7,19.8,1.6,4,6.8,"NW",44,"NNW","NNW",7,20,69,53,1014,1010.2,7,7,15.6,18.5,"Yes",6.6,"Yes"
2019-05-26,"Melbourne",9.5,15.1,6.6,4.6,6.5,"WSW",50,"N","NNW",11,22,64,54,1014.5,1009.9,1,7,11.2,14.5,"Yes",8.2,"Yes"
2019-05-27,"Melbourne",7.8,14,8.2,4.8,5.4,"WNW",46,"WNW","WSW",13,15,67,60,1008.2,1009.7,7,3,8.7,13.1,"Yes",0.2,"No"
2019-05-28,"Melbourne",8.2,15.7,0.2,2.2,0.2,"NW",44,"N","N",19,9,76,61,1010.3,1004.8,7,7,9.7,14.9,"No",1.2,"Yes"
2019-05-29,"Melbourne",8.7,10.6,1.2,3.8,6.8,"NW",50,"WNW","W",13,15,62,63,1002.9,1005.5,3,3,8.9,9.6,"Yes",5.8,"Yes"
2019-05-30,"Melbourne",6.7,13.3,5.8,1.8,4.7,"SW",31,"WSW","SW",9,13,71,63,1021.3,1022.2,3,7,8.5,12.4,"Yes",1.4,"Yes"
2019-05-31,"Melbourne",8.5,14.3,1.4,2.4,1.1,"SSW",31,"SW","SSW",9,9,99,80,1027.1,1027.4,7,7,11.8,13.3,"Yes",2.4,"Yes"
2019-06-01,"Melbourne",11.7,14.6,2.4,0.6,0.5,"SSW",28,"S","SSW",9,9,78,71,1032.5,1031,7,7,13.3,13.8,"Yes",0,"No"
2019-06-02,"Melbourne",11,14.5,0,1,2.3,"WNW",41,"WNW","NW",6,7,79,67,1028.3,1022.7,7,7,11.3,13.6,"No",15.4,"Yes"
2019-06-03,"Melbourne",8.2,12,15.4,2.4,0,"S",35,"SSE","S",7,11,97,91,1020,1021.6,8,7,9.3,10.2,"Yes",3.2,"Yes"
2019-06-04,"Melbourne",8.4,12.9,3.2,2.4,4.9,"S",30,"SSE","S",9,15,68,59,1027.4,1028.1,7,4,10.1,12.5,"Yes",0,"No"
2019-06-05,"Melbourne",8.6,13,0,0.8,0.7,"SW",24,"WSW","SW",7,11,84,57,1032.8,1031.2,7,7,10.3,12.8,"No",0,"No"
2019-06-06,"Melbourne",10.2,14.8,0,1.2,1.7,"SSW",26,"W","S",7,7,84,77,1034.7,1034.1,7,7,12.1,14.1,"No",0,"No"
2019-06-07,"Melbourne",11.7,16.6,0,1.2,6.5,"N",22,NA,"SW",0,4,74,62,1036.6,1032.8,7,1,12.3,15.9,"No",0,"No"
2019-06-08,"Melbourne",6.7,18.7,0,2.4,8.1,"N",35,NA,"N",0,19,82,49,1029,1023.5,2,1,7.8,18.4,"No",0,"No"
2019-06-09,"Melbourne",7.8,18,0,2.6,6.2,"N",39,"N","N",17,20,76,48,1022,1018,3,3,12.1,17.2,"No",3,"Yes"
2019-06-10,"Melbourne",12,19.2,3,2.4,6.9,"N",57,"N","WNW",17,13,73,45,1011.2,1012.8,7,5,15.6,17.6,"Yes",0,"No"
2019-06-11,"Melbourne",9.6,17.9,0,3.2,9,"NNW",41,"NNE","N",9,22,76,57,1022.5,1020.7,0,1,11.9,17.1,"No",0.6,"No"
2019-06-12,"Melbourne",11.9,16.5,0.6,3.8,0,"NNW",44,"NNW","NW",19,9,76,83,1013.8,1009.8,8,8,15.6,16.1,"No",2.6,"Yes"
2019-06-13,"Melbourne",8.8,17.4,2.6,1.4,8,"NNW",35,"NNW","N",17,22,72,50,1015.9,1014.3,3,1,11.5,16.6,"Yes",2.2,"Yes"
2019-06-14,"Melbourne",10,17.3,2.2,2.4,5.4,"NW",39,"NNW","NNW",13,22,72,56,1018.3,1015.8,7,7,13,16.5,"Yes",2.6,"Yes"
2019-06-15,"Melbourne",9,15.2,2.6,2.8,0.8,"NNW",17,"NNE","SSW",7,7,83,67,1021.5,1020.3,7,7,10.9,14.2,"Yes",0,"No"
2019-06-16,"Melbourne",8.6,16.7,0,0.8,5.4,"NNE",20,"NE","WSW",7,9,86,67,1023.2,1021.5,7,6,10.4,14.3,"No",3.4,"Yes"
2019-06-17,"Melbourne",6.3,17.9,3.4,1,8.8,"N",26,"NNE","N",11,13,91,54,1023.8,1020.3,3,1,8,16.9,"Yes",0,"No"
2019-06-18,"Melbourne",8,13.7,0,2.2,0.9,"N",37,"N","WSW",13,15,77,76,1017.3,1019.2,7,7,11,10,"No",0.8,"No"
2019-06-19,"Melbourne",6.6,11.9,0.8,1,3.1,"SSW",24,"W","SSW",7,11,78,70,1026.2,1025.9,5,7,7.6,11.2,"No",1.6,"Yes"
2019-06-20,"Melbourne",6.4,11.3,1.6,0.4,0,"SW",22,"W","SSW",2,9,95,75,1026.6,1024.8,7,7,7.9,10.1,"Yes",3,"Yes"
2019-06-21,"Melbourne",6.5,12.6,3,0.2,6.5,"SSW",31,"WSW","SSW",7,11,90,71,1029.2,1029,5,3,7.7,12.2,"Yes",0.4,"No"
2019-06-22,"Melbourne",6.8,11.8,0.4,1.4,2.3,"WSW",20,"WNW","SW",2,6,93,78,1031.4,1029.9,7,7,7.8,10.8,"No",1.2,"Yes"
2019-06-23,"Melbourne",3.6,9.6,1.2,0.8,9.2,"NE",13,"N","ESE",6,7,100,84,1032.3,1031.1,1,2,5.8,9,"Yes",0,"No"
2019-06-24,"Melbourne",4.2,16,0,1.4,8.1,"N",17,"NNE","N",13,2,96,47,1034,1031.5,2,1,4.5,15.8,"No",0,"No"
2019-06-25,"Melbourne",3.5,17,0,2.8,8,"N",28,"NNE","NNE",11,13,77,46,1034.8,1032.6,6,1,5.3,16.9,"No",0.2,"No"
2019-06-26,"Melbourne",4.6,18,0.2,1.6,9.3,"N",26,"NNE","NNW",9,13,84,49,1036.2,1032.7,0,1,6.6,17.1,"No",0,"No"
2019-06-27,"Melbourne",5.9,17.5,0,2.6,9.2,"N",41,"N","N",17,20,69,48,1032.6,1028.6,3,1,10.7,17.3,"No",0,"No"
2019-06-28,"Melbourne",10.7,19.5,0,4,8.2,"N",41,"N","N",13,19,65,50,1027.6,1022.1,1,4,13,19.1,"No",0.8,"No"
2019-06-29,"Melbourne",13,17.6,0.8,4.2,1.1,"N",52,"NE","NNE",13,20,86,85,1014.6,1006,7,7,14.1,13.9,"No",6.4,"Yes"
2019-06-30,"Melbourne",8.1,14.5,6.4,3.2,8.1,"N",39,"NNW","NNW",13,17,61,51,1018,1018.9,1,7,10.3,13.3,"Yes",0,"No"
2019-07-01,"Melbourne",9.5,14.1,0,2.4,4.5,"N",54,"N","N",17,26,69,51,1021.6,1017.4,5,7,10,13,"No",0,"No"
2019-07-02,"Melbourne",8.6,15.9,0,3.4,5.3,"N",41,"N","WNW",15,11,68,62,1019.2,1020.2,7,7,10,14.7,"No",0,"No"
2019-07-03,"Melbourne",8.2,13.7,0,2,2.3,"SSW",17,"SSE","SSW",2,11,87,85,1030.9,1031.6,7,7,10.9,12.1,"No",0,"No"
2019-07-04,"Melbourne",5.3,13.5,0,0.6,4.4,"SSE",20,"NE","NE",4,6,98,66,1037.5,1035.1,7,1,8.2,13.1,"No",0,"No"
2019-07-05,"Melbourne",3.5,19.1,0,1.2,6.7,"NNE",17,"NNE","ENE",11,6,95,45,1036.4,1032.2,7,3,6,18.6,"No",0,"No"
2019-07-06,"Melbourne",6,19.4,0,1,9.2,"NNE",26,"E","NNE",2,13,91,47,1033,1030.5,4,7,9.4,18.4,"No",0.2,"No"
2019-07-07,"Melbourne",9,18.2,0.2,2,0.5,"N",31,"N","N",6,13,71,61,1028.7,1025.2,7,7,12.4,17,"No",5.2,"Yes"
2019-07-08,"Melbourne",11,16,5.2,1.4,6.5,"WSW",30,"WNW","SW",9,11,75,55,1025.4,1023,1,7,12.3,14.8,"Yes",0.2,"No"
2019-07-09,"Melbourne",6.8,15,0.2,2.6,3.8,"NW",26,"N","WNW",11,11,80,59,1020.6,1017.4,6,7,9.5,14.2,"No",0.2,"No"
2019-07-10,"Melbourne",9.5,15.4,0.2,2,5.6,"N",72,"N","N",15,28,71,59,1012.5,1004.4,2,7,11.1,14.5,"No",6.4,"Yes"
2019-07-11,"Melbourne",7.8,14.3,6.4,5.2,1.7,"NNW",39,"N","NNW",13,17,67,84,1005.9,1005.5,7,7,10.3,11.6,"Yes",2.4,"Yes"
2019-07-12,"Melbourne",10.1,15.7,2.4,2.8,3.1,"NW",44,"N","WNW",17,17,86,47,1005.1,1003.9,7,6,11.9,15.1,"Yes",4.4,"Yes"
2019-07-13,"Melbourne",7,12,4.4,2.6,6.9,"SSW",52,"WNW","SSW",13,15,71,56,1013.1,1017.2,2,2,8.3,11.8,"Yes",0.8,"No"
2019-07-14,"Melbourne",7.1,13.1,0.8,1.4,0.7,"WNW",48,"NNW","WNW",13,11,73,74,1020,1015.6,7,7,9.8,12.4,"No",4.4,"Yes"
2019-07-15,"Melbourne",8.9,14.3,4.4,2.4,3,"WSW",35,"W","WSW",9,13,83,70,1022.3,1021.3,6,7,10,13.8,"Yes",1.8,"Yes"
