poisonous,cap_shape,cap_surface,gill_size
TRUE,convex,fibrous,broad
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
FALSE,flat,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,fibrous,broad
TRUE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,fibrous,broad
FALSE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,flat,fibrous,broad
TRUE,flat,fibrous,broad
FALSE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,convex,fibrous,broad
TRUE,knobbed,fibrous,narrow
TRUE,flat,fibrous,broad
FALSE,knobbed,fibrous,narrow
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
TRUE,bell,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,fibrous,broad
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,grooves,narrow
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,conical,grooves,narrow
TRUE,convex,smooth,broad
TRUE,bell,grooves,narrow
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,bell,fibrous,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,fibrous,broad
FALSE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,convex,scaly,narrow
FALSE,flat,fibrous,narrow
TRUE,convex,scaly,narrow
FALSE,convex,smooth,broad
FALSE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,fibrous,narrow
FALSE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,convex,fibrous,broad
TRUE,convex,fibrous,narrow
FALSE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
FALSE,flat,smooth,broad
TRUE,bell,scaly,broad
FALSE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,fibrous,broad
FALSE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,scaly,broad
TRUE,flat,fibrous,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,flat,fibrous,broad
TRUE,flat,fibrous,narrow
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,flat,smooth,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,broad
FALSE,convex,scaly,broad
TRUE,flat,smooth,broad
FALSE,convex,smooth,broad
TRUE,bell,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
FALSE,knobbed,fibrous,narrow
TRUE,convex,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,knobbed,scaly,narrow
FALSE,knobbed,fibrous,narrow
TRUE,knobbed,fibrous,narrow
TRUE,flat,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,bell,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,bell,scaly,broad
TRUE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,fibrous,narrow
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,knobbed,fibrous,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,narrow
TRUE,flat,smooth,broad
FALSE,flat,scaly,narrow
FALSE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,convex,fibrous,narrow
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
FALSE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,knobbed,scaly,broad
FALSE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,bell,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,broad
TRUE,bell,scaly,broad
FALSE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,knobbed,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,fibrous,narrow
TRUE,flat,scaly,broad
FALSE,flat,fibrous,narrow
FALSE,convex,fibrous,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
FALSE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
FALSE,knobbed,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,scaly,broad
TRUE,convex,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,broad
TRUE,flat,smooth,broad
FALSE,convex,fibrous,narrow
FALSE,flat,smooth,broad
FALSE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,knobbed,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,flat,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,convex,smooth,broad
TRUE,bell,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,fibrous,broad
TRUE,flat,scaly,broad
TRUE,bell,fibrous,narrow
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,smooth,broad
FALSE,flat,smooth,broad
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,smooth,broad
FALSE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,bell,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,fibrous,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,convex,fibrous,narrow
TRUE,convex,smooth,broad
FALSE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
FALSE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,broad
FALSE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
FALSE,knobbed,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,conical,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,convex,scaly,broad
FALSE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,fibrous,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,scaly,broad
TRUE,bell,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
FALSE,convex,scaly,broad
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,narrow
FALSE,knobbed,scaly,narrow
TRUE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,convex,smooth,broad
FALSE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,scaly,broad
FALSE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
TRUE,convex,smooth,broad
FALSE,flat,smooth,broad
FALSE,convex,scaly,broad
TRUE,bell,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,scaly,broad
FALSE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,convex,scaly,narrow
TRUE,bell,scaly,broad
FALSE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,narrow
FALSE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
FALSE,knobbed,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
FALSE,flat,smooth,broad
TRUE,convex,fibrous,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,bell,smooth,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,broad
FALSE,convex,fibrous,narrow
TRUE,flat,smooth,broad
FALSE,knobbed,smooth,broad
FALSE,knobbed,scaly,broad
FALSE,convex,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,scaly,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,fibrous,broad
TRUE,bell,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,knobbed,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,fibrous,narrow
TRUE,flat,smooth,broad
FALSE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,knobbed,fibrous,narrow
TRUE,flat,scaly,broad
FALSE,knobbed,scaly,narrow
TRUE,convex,fibrous,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,broad
TRUE,flat,fibrous,narrow
FALSE,flat,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,smooth,broad
FALSE,knobbed,fibrous,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,convex,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,fibrous,narrow
TRUE,bell,scaly,broad
FALSE,knobbed,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
FALSE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,knobbed,grooves,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,knobbed,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,bell,smooth,broad
FALSE,flat,fibrous,narrow
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,smooth,broad
FALSE,flat,scaly,broad
FALSE,convex,scaly,narrow
FALSE,knobbed,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
FALSE,convex,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,knobbed,fibrous,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,bell,smooth,broad
TRUE,bell,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,broad
FALSE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,flat,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,bell,smooth,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
FALSE,convex,scaly,narrow
TRUE,convex,smooth,broad
FALSE,convex,scaly,narrow
TRUE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,broad
FALSE,flat,scaly,broad
TRUE,flat,smooth,broad
TRUE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,convex,scaly,broad
TRUE,bell,scaly,broad
FALSE,flat,scaly,narrow
TRUE,flat,fibrous,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,fibrous,broad
FALSE,flat,fibrous,narrow
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
FALSE,flat,fibrous,narrow
TRUE,convex,scaly,narrow
FALSE,knobbed,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,broad
TRUE,flat,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,narrow
FALSE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,scaly,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,fibrous,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,flat,scaly,narrow
TRUE,flat,smooth,broad
FALSE,knobbed,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,smooth,broad
TRUE,flat,scaly,broad
TRUE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,smooth,broad
TRUE,flat,fibrous,broad
TRUE,convex,scaly,broad
FALSE,convex,scaly,broad
FALSE,knobbed,smooth,broad
TRUE,convex,scaly,narrow
FALSE,convex,smooth,broad
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,convex,scaly,narrow
FALSE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,convex,scaly,broad
FALSE,convex,scaly,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,convex,smooth,broad
TRUE,convex,fibrous,broad
TRUE,bell,smooth,broad
FALSE,knobbed,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,scaly,broad
FALSE,convex,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
FALSE,convex,smooth,broad
FALSE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,smooth,broad
FALSE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,scaly,narrow
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
FALSE,convex,fibrous,narrow
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
FALSE,convex,smooth,broad
FALSE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,fibrous,broad
TRUE,convex,smooth,broad
TRUE,convex,fibrous,broad
TRUE,flat,smooth,broad
FALSE,knobbed,scaly,broad
FALSE,convex,scaly,broad
TRUE,flat,scaly,broad
FALSE,flat,scaly,broad
FALSE,convex,smooth,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,convex,smooth,broad
TRUE,flat,smooth,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,scaly,broad
TRUE,flat,fibrous,broad
TRUE,bell,smooth,broad
TRUE,convex,scaly,narrow
TRUE,bell,smooth,broad
FALSE,convex,scaly,broad
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
TRUE,convex,scaly,narrow
